94089814788,961491935,Paciente 31,980149961,Rua 31 Piso 31 7325-459 Lisboa,2011-05-02
49277087988,293817191,Paciente 32,971876146,Rua 32 Piso 32 9013-062 Oeiras,1941-04-03
79777816684,254001465,Paciente 33,959035786,Rua 33 Piso 33 6875-040 Cascais,2005-06-09
15378580244,815560003,Paciente 34,957618381,Rua 34 Piso 34 3665-985 Sintra,1953-01-22
49083752223,771729715,Paciente 35,979132716,Rua 35 Piso 35 8630-625 Amadora,1973-04-16
75110166575,273024678,Paciente 36,977516623,Rua 36 Piso 36 2963-132 Lisboa,1924-04-27
61969338656,275781963,Paciente 37,911777182,Rua 37 Piso 37 9952-414 Oeiras,2001-02-11
94650744831,060501321,Paciente 38,999999547,Rua 38 Piso 38 5271-695 Cascais,1945-05-05
42795137831,381759746,Paciente 39,994362645,Rua 39 Piso 39 3992-770 Sintra,2002-08-27
16479343323,339309537,Paciente 40,908101809,Rua 40 Piso 40 2162-576 Amadora,1981-11-11
62029274105,603022253,Paciente 41,963669687,Rua 41 Piso 41 2790-160 Lisboa,2002-12-27
64406669726,565745926,Paciente 42,978599541,Rua 42 Piso 42 5367-878 Oeiras,1942-12-27
81160907160,729392769,Paciente 43,930879716,Rua 43 Piso 43 1482-997 Cascais,1970-03-23
94406102930,612453976,Paciente 44,908888182,Rua 44 Piso 44 2013-280 Sintra,1982-07-15
88364264675,210468204,Paciente 45,933054763,Rua 45 Piso 45 0927-507 Amadora,2002-03-11
75544136876,208791935,Paciente 46,907991154,Rua 46 Piso 46 0277-293 Lisboa,1943-06-25
05634392181,187155663,Paciente 47,944333273,Rua 47 Piso 47 7338-319 Oeiras,1974-03-07
45652014959,892648649,Paciente 48,984444318,Rua 48 Piso 48 1618-210 Cascais,1961-06-15
85250623869,208612955,Paciente 49,979388948,Rua 49 Piso 49 8471-738 Sintra,2002-05-12
19275749217,478456431,Paciente 50,973125701,Rua 50 Piso 50 9520-581 Amadora,1991-06-09
55215503443,681465885,Paciente 51,988103308,Rua 51 Piso 51 5988-397 Lisboa,1970-10-04
13518003856,431772971,Paciente 52,993129272,Rua 52 Piso 52 5868-632 Oeiras,1974-08-08
20914103129,277031311,Paciente 53,970454260,Rua 53 Piso 53 1242-624 Cascais,1985-08-26
12532175129,650498323,Paciente 54,930975677,Rua 54 Piso 54 0933-051 Sintra,1905-12-09
80387168850,552581185,Paciente 55,929940588,Rua 55 Piso 55 1660-271 Amadora,1962-11-14
46109614518,344747820,Paciente 56,985387252,Rua 56 Piso 56 7338-202 Lisboa,1952-04-04
91278253854,696882316,Paciente 57,974347096,Rua 57 Piso 57 5001-651 Oeiras,1942-12-28
45992011180,270467118,Paciente 58,953939872,Rua 58 Piso 58 9089-121 Cascais,1912-09-18
56775327099,889681403,Paciente 59,941711799,Rua 59 Piso 59 8165-025 Sintra,1996-11-28
32872599041,791457628,Paciente 60,908994918,Rua 60 Piso 60 4777-817 Amadora,2022-09-14
04206499557,602764501,Paciente 61,922037306,Rua 61 Piso 61 8404-596 Lisboa,1946-02-22
48243102037,295755772,Paciente 62,911202360,Rua 62 Piso 62 6786-523 Oeiras,2002-11-20
60425734120,086844575,Paciente 63,991048669,Rua 63 Piso 63 1593-676 Cascais,1920-01-14
22269564476,340379441,Paciente 64,968062162,Rua 64 Piso 64 0785-765 Sintra,1961-09-15
20693470276,035191602,Paciente 65,917982696,Rua 65 Piso 65 0436-060 Amadora,1929-11-02
94774711335,625687595,Paciente 66,913144213,Rua 66 Piso 66 3898-455 Lisboa,1973-12-22
99209073686,624912276,Paciente 67,977853923,Rua 67 Piso 67 0293-804 Oeiras,1909-04-08
45016809570,345959983,Paciente 68,983766978,Rua 68 Piso 68 4873-428 Cascais,2022-07-12
35286703213,830875013,Paciente 69,943794141,Rua 69 Piso 69 4493-197 Sintra,1941-06-23
61930689860,422999132,Paciente 70,926301069,Rua 70 Piso 70 8149-633 Amadora,1962-08-03
79569014533,855954115,Paciente 71,905838783,Rua 71 Piso 71 6601-670 Lisboa,1934-08-16
47909732559,978675749,Paciente 72,999226337,Rua 72 Piso 72 6884-147 Oeiras,1945-07-12
87609300845,996764122,Paciente 73,929226962,Rua 73 Piso 73 8164-746 Cascais,2007-05-01
42551863174,734452768,Paciente 74,943746336,Rua 74 Piso 74 9988-286 Sintra,2013-06-28
64169405638,945460371,Paciente 75,952145234,Rua 75 Piso 75 7155-964 Amadora,1978-05-16
79219242278,153037868,Paciente 76,984307772,Rua 76 Piso 76 0043-325 Lisboa,1913-10-17
93319866533,211912666,Paciente 77,997597677,Rua 77 Piso 77 7028-065 Oeiras,1913-04-18
98356416655,490807450,Paciente 78,991898615,Rua 78 Piso 78 6961-083 Cascais,1944-07-11
21477650574,334668789,Paciente 79,963951383,Rua 79 Piso 79 4339-783 Sintra,2012-10-11
44573414708,112768191,Paciente 80,914376015,Rua 80 Piso 80 1576-092 Amadora,1967-10-15
91925637961,962794017,Paciente 81,928419360,Rua 81 Piso 81 4442-674 Lisboa,2008-10-11
00164640298,737203629,Paciente 82,936108513,Rua 82 Piso 82 6844-857 Oeiras,1988-03-18
13502799112,922011982,Paciente 83,911262118,Rua 83 Piso 83 6135-065 Cascais,1990-10-05
13351723689,796452808,Paciente 84,987589979,Rua 84 Piso 84 3520-174 Sintra,2020-05-19
27360049009,300025089,Paciente 85,938608977,Rua 85 Piso 85 4803-811 Amadora,1934-01-02
87581978206,791268236,Paciente 86,904203285,Rua 86 Piso 86 2359-231 Lisboa,1925-07-03
91962869446,725802497,Paciente 87,980966256,Rua 87 Piso 87 3047-493 Oeiras,2022-09-21
83462642256,239354423,Paciente 88,984992170,Rua 88 Piso 88 1224-943 Cascais,1964-05-06
12381821670,322609918,Paciente 89,907562614,Rua 89 Piso 89 0653-527 Sintra,1915-06-22
88124412471,242264144,Paciente 90,978057650,Rua 90 Piso 90 6905-800 Amadora,1990-01-11
23377682848,349157261,Paciente 91,979257457,Rua 91 Piso 91 8411-288 Lisboa,1944-03-08
35875951433,485791776,Paciente 92,973018414,Rua 92 Piso 92 5401-637 Oeiras,1972-06-10
30686463349,105380564,Paciente 93,923092937,Rua 93 Piso 93 3093-510 Cascais,1999-10-10
28872535814,397079933,Paciente 94,936488960,Rua 94 Piso 94 7843-921 Sintra,1905-10-10
47568082944,950824196,Paciente 95,996889796,Rua 95 Piso 95 7999-059 Amadora,1924-01-21
22490537130,020819244,Paciente 96,919211558,Rua 96 Piso 96 6977-904 Lisboa,1973-06-07
05213186799,264300710,Paciente 97,921591228,Rua 97 Piso 97 8495-428 Oeiras,1946-04-23
73258522130,651018934,Paciente 98,917502048,Rua 98 Piso 98 8699-533 Cascais,1970-02-06
11621248286,449251313,Paciente 99,966267507,Rua 99 Piso 99 3731-894 Sintra,1949-05-10
99311008344,843636454,Paciente 100,929562655,Rua 100 Piso 100 5260-334 Amadora,1926-08-01
52276347797,732901566,Paciente 101,913237330,Rua 101 Piso 101 3886-684 Lisboa,1977-04-13
19261212039,694014202,Paciente 102,944795014,Rua 102 Piso 102 0572-591 Oeiras,2012-07-16
22287122337,698245707,Paciente 103,963273681,Rua 103 Piso 103 9514-814 Cascais,1960-11-23
70642540839,834390102,Paciente 104,940580517,Rua 104 Piso 104 6861-614 Sintra,1946-02-06
10730628959,937069525,Paciente 105,932424200,Rua 105 Piso 105 4208-038 Amadora,1954-03-24
23455542662,012721110,Paciente 106,965064816,Rua 106 Piso 106 1598-908 Lisboa,1906-11-24
84357617856,513907654,Paciente 107,916958618,Rua 107 Piso 107 1914-836 Oeiras,1937-07-22
24472406403,799658785,Paciente 108,900212209,Rua 108 Piso 108 1325-901 Cascais,1954-02-08
17793294508,294162145,Paciente 109,979284173,Rua 109 Piso 109 5025-015 Sintra,1990-12-08
99324177443,772839216,Paciente 110,994298106,Rua 110 Piso 110 8690-146 Amadora,1921-12-02
52445784687,540825204,Paciente 111,952074017,Rua 111 Piso 111 9994-605 Lisboa,2014-12-24
09723343130,401135073,Paciente 112,919005032,Rua 112 Piso 112 7656-578 Oeiras,1982-06-22
08700840599,271868681,Paciente 113,921120430,Rua 113 Piso 113 1700-890 Cascais,2013-06-09
56924381964,710838658,Paciente 114,933897951,Rua 114 Piso 114 8836-093 Sintra,1987-06-19
35876782017,763983583,Paciente 115,942251208,Rua 115 Piso 115 9194-821 Amadora,1970-06-09
05031262085,823058052,Paciente 116,969483246,Rua 116 Piso 116 8607-112 Lisboa,2020-04-06
25856792911,709976403,Paciente 117,975312579,Rua 117 Piso 117 7769-674 Oeiras,1946-10-05
75104452708,620677898,Paciente 118,985641803,Rua 118 Piso 118 2531-170 Cascais,1913-07-12
85859295143,271655174,Paciente 119,959965901,Rua 119 Piso 119 7346-453 Sintra,1981-05-06
75948536826,415653335,Paciente 120,989348141,Rua 120 Piso 120 2116-737 Amadora,1923-09-19
55254899520,020748844,Paciente 121,956492090,Rua 121 Piso 121 1283-685 Lisboa,1965-04-08
07034183793,364847518,Paciente 122,986143785,Rua 122 Piso 122 4406-306 Oeiras,1928-08-25
36096005238,758529008,Paciente 123,958779369,Rua 123 Piso 123 2054-336 Cascais,1956-01-17
21098335046,930711949,Paciente 124,947763104,Rua 124 Piso 124 4302-892 Sintra,2008-07-26
30763454152,636788471,Paciente 125,990748755,Rua 125 Piso 125 2477-971 Amadora,1998-05-24
71905551482,333659430,Paciente 126,928954333,Rua 126 Piso 126 8351-834 Lisboa,1921-02-09
35459916420,636336039,Paciente 127,972153561,Rua 127 Piso 127 7846-462 Oeiras,1900-02-28
42807861008,696163617,Paciente 128,975645532,Rua 128 Piso 128 3107-832 Cascais,2013-01-24
83925975220,600933643,Paciente 129,901034094,Rua 129 Piso 129 1443-676 Sintra,1909-09-08
28644869614,601607147,Paciente 130,962572017,Rua 130 Piso 130 1797-877 Amadora,1901-10-23
75208784110,788833654,Paciente 131,919595178,Rua 131 Piso 131 7367-475 Lisboa,1945-08-21
84503838421,262984906,Paciente 132,940666202,Rua 132 Piso 132 4673-862 Oeiras,1958-10-20
21254265123,292806029,Paciente 133,903437772,Rua 133 Piso 133 5832-707 Cascais,2013-06-13
57751058919,934720123,Paciente 134,998694629,Rua 134 Piso 134 4900-826 Sintra,1956-03-01
58445184090,005300401,Paciente 135,973099679,Rua 135 Piso 135 3690-849 Amadora,1905-01-13
90104795041,901880673,Paciente 136,956452233,Rua 136 Piso 136 1929-228 Lisboa,1900-08-08
03847442629,825981438,Paciente 137,997622447,Rua 137 Piso 137 4811-785 Oeiras,1974-10-18
47018997083,700308259,Paciente 138,935419814,Rua 138 Piso 138 0953-025 Cascais,1991-03-25
34823935599,267073631,Paciente 139,960550642,Rua 139 Piso 139 5667-294 Sintra,1976-05-09
89808289317,788808189,Paciente 140,973339573,Rua 140 Piso 140 6891-521 Amadora,1997-09-13
68082264706,470069120,Paciente 141,981735328,Rua 141 Piso 141 0375-512 Lisboa,1940-12-24
81074805849,974870128,Paciente 142,939014772,Rua 142 Piso 142 3182-830 Oeiras,1988-03-04
08268668064,763579814,Paciente 143,995022744,Rua 143 Piso 143 7039-871 Cascais,1902-10-04
20356747004,280077724,Paciente 144,933977035,Rua 144 Piso 144 4312-239 Sintra,1998-08-24
29574384167,963158178,Paciente 145,956972853,Rua 145 Piso 145 9359-993 Amadora,1986-06-08
37056608590,919820015,Paciente 146,995519607,Rua 146 Piso 146 7883-247 Lisboa,2010-12-08
50214207239,135813686,Paciente 147,920083644,Rua 147 Piso 147 6651-843 Oeiras,2013-02-16
48414323141,592122495,Paciente 148,932740907,Rua 148 Piso 148 0256-999 Cascais,1928-09-19
92037840714,237144136,Paciente 149,918045474,Rua 149 Piso 149 5612-594 Sintra,1923-02-07
04336895981,416032945,Paciente 150,951901541,Rua 150 Piso 150 7443-757 Amadora,1911-08-15
24170306843,843127018,Paciente 151,953642388,Rua 151 Piso 151 1827-277 Lisboa,1984-10-25
79844448205,969713287,Paciente 152,989900722,Rua 152 Piso 152 5400-250 Oeiras,1967-12-11
05254485955,475190604,Paciente 153,999400627,Rua 153 Piso 153 5018-471 Cascais,1994-12-01
14296639333,215632044,Paciente 154,923185778,Rua 154 Piso 154 5408-146 Sintra,1938-07-05
80499403918,723174731,Paciente 155,990062016,Rua 155 Piso 155 5027-058 Amadora,1967-07-03
50707167558,837643402,Paciente 156,972269299,Rua 156 Piso 156 8628-885 Lisboa,2003-02-06
73864981017,748585893,Paciente 157,923670508,Rua 157 Piso 157 0304-233 Oeiras,1974-05-17
85548607252,077416001,Paciente 158,933063980,Rua 158 Piso 158 7856-511 Cascais,2003-12-25
77681735876,940946872,Paciente 159,917467673,Rua 159 Piso 159 6909-326 Sintra,1928-07-08
50025887313,978754296,Paciente 160,942070637,Rua 160 Piso 160 7207-405 Amadora,2010-01-01
31948852582,267064670,Paciente 161,901345749,Rua 161 Piso 161 7987-493 Lisboa,2012-02-06
88036978505,847003146,Paciente 162,911810416,Rua 162 Piso 162 7196-415 Oeiras,1976-04-23
06797693335,054596345,Paciente 163,996380129,Rua 163 Piso 163 8252-967 Cascais,2018-05-16
76104397038,862179120,Paciente 164,918584425,Rua 164 Piso 164 8004-349 Sintra,1951-06-14
42130330586,122374062,Paciente 165,990852122,Rua 165 Piso 165 0820-413 Amadora,2021-07-28
33716071847,695876967,Paciente 166,931403311,Rua 166 Piso 166 0669-092 Lisboa,1973-11-14
46315903469,894472410,Paciente 167,970789889,Rua 167 Piso 167 3211-135 Oeiras,1997-01-04
73882378527,690268760,Paciente 168,903357938,Rua 168 Piso 168 3928-777 Cascais,1924-02-02
55523188696,988301674,Paciente 169,976212225,Rua 169 Piso 169 2567-674 Sintra,1942-11-01
09944072688,770648276,Paciente 170,973734804,Rua 170 Piso 170 2924-217 Amadora,1969-11-22
50601685755,509377083,Paciente 171,958344334,Rua 171 Piso 171 7452-191 Lisboa,1962-11-12
96792043536,231133581,Paciente 172,939807770,Rua 172 Piso 172 4952-479 Oeiras,1955-06-28
53770361273,249118789,Paciente 173,971406531,Rua 173 Piso 173 8366-797 Cascais,2005-10-12
85827600569,911281257,Paciente 174,971395627,Rua 174 Piso 174 3555-930 Sintra,2003-06-05
08275099706,144281467,Paciente 175,985903824,Rua 175 Piso 175 4517-966 Amadora,1925-12-09
73080842112,901467707,Paciente 176,981666142,Rua 176 Piso 176 7941-014 Lisboa,2003-08-10
99557180486,204663676,Paciente 177,976205609,Rua 177 Piso 177 4154-701 Oeiras,2018-02-05
82055057572,570186724,Paciente 178,940110203,Rua 178 Piso 178 1525-676 Cascais,1918-11-13
99616575084,534055831,Paciente 179,998291180,Rua 179 Piso 179 0907-254 Sintra,1913-06-05
95261868127,087362501,Paciente 180,913544986,Rua 180 Piso 180 3915-154 Amadora,1990-09-09
88351342866,312170747,Paciente 181,986612695,Rua 181 Piso 181 0891-374 Lisboa,2001-01-15
16767129540,063833281,Paciente 182,954698828,Rua 182 Piso 182 8639-905 Oeiras,2005-11-02
32156919334,101286146,Paciente 183,992603505,Rua 183 Piso 183 3546-013 Cascais,2021-03-02
77685739763,664584360,Paciente 184,988787165,Rua 184 Piso 184 7473-102 Sintra,1991-05-25
80914590582,725310711,Paciente 185,912287533,Rua 185 Piso 185 5575-773 Amadora,2014-05-27
16811718342,498016522,Paciente 186,910185900,Rua 186 Piso 186 6705-323 Lisboa,1978-02-04
87555208808,667617062,Paciente 187,907781217,Rua 187 Piso 187 7189-011 Oeiras,2001-09-24
33119265891,016613121,Paciente 188,970942932,Rua 188 Piso 188 2702-384 Cascais,2001-10-03
93528565445,787406671,Paciente 189,980481672,Rua 189 Piso 189 5047-112 Sintra,1936-04-14
19860225264,227412065,Paciente 190,954270074,Rua 190 Piso 190 6972-734 Amadora,1946-06-10
01863593992,111972305,Paciente 191,960941589,Rua 191 Piso 191 4824-552 Lisboa,1965-07-20
70506520398,886676016,Paciente 192,910571103,Rua 192 Piso 192 9956-936 Oeiras,1900-03-06
81763459561,228900455,Paciente 193,969077721,Rua 193 Piso 193 7078-123 Cascais,1951-04-13
73223083231,339542406,Paciente 194,938903178,Rua 194 Piso 194 7727-239 Sintra,2003-09-28
31802538276,952790228,Paciente 195,940320152,Rua 195 Piso 195 4353-494 Amadora,1977-09-17
60028939647,338963006,Paciente 196,922864338,Rua 196 Piso 196 0831-335 Lisboa,1997-03-14
74931549870,154736700,Paciente 197,935342009,Rua 197 Piso 197 0690-415 Oeiras,1911-12-21
44410341252,810743544,Paciente 198,938157870,Rua 198 Piso 198 1418-738 Cascais,1981-03-05
71193105499,561240178,Paciente 199,981572566,Rua 199 Piso 199 2432-808 Sintra,1907-04-09
74555077126,490673923,Paciente 200,940667035,Rua 200 Piso 200 5648-970 Amadora,1922-07-05
81274670785,587147232,Paciente 201,997049653,Rua 201 Piso 201 6738-373 Lisboa,1999-01-05
84075666481,898500557,Paciente 202,953958439,Rua 202 Piso 202 8840-013 Oeiras,1953-06-20
11607969781,215350449,Paciente 203,972392435,Rua 203 Piso 203 2200-282 Cascais,1986-02-20
32223346378,333992594,Paciente 204,969417889,Rua 204 Piso 204 3925-805 Sintra,1947-10-14
34370052651,483611616,Paciente 205,985072421,Rua 205 Piso 205 6703-789 Amadora,1914-06-01
96214995184,051036368,Paciente 206,976389955,Rua 206 Piso 206 2130-522 Lisboa,1952-07-02
43470266800,090112636,Paciente 207,979265112,Rua 207 Piso 207 3142-468 Oeiras,2003-01-13
93928101513,208794500,Paciente 208,952150611,Rua 208 Piso 208 3886-532 Cascais,1994-11-02
04004579605,415184151,Paciente 209,987253107,Rua 209 Piso 209 5820-606 Sintra,1943-09-16
95437703325,317138734,Paciente 210,936970039,Rua 210 Piso 210 5385-752 Amadora,1926-05-23
79747924380,286447529,Paciente 211,942499319,Rua 211 Piso 211 2393-624 Lisboa,1992-02-08
06017208118,973658660,Paciente 212,957012271,Rua 212 Piso 212 4265-693 Oeiras,1946-02-14
50389667087,855706553,Paciente 213,939530102,Rua 213 Piso 213 5355-274 Cascais,1929-08-16
98232332586,540056654,Paciente 214,988705722,Rua 214 Piso 214 5854-887 Sintra,1983-07-23
83779402792,009415981,Paciente 215,917155007,Rua 215 Piso 215 2760-681 Amadora,1939-12-23
77522914054,203570148,Paciente 216,977396024,Rua 216 Piso 216 0845-023 Lisboa,1965-09-19
57891487658,383338756,Paciente 217,973942542,Rua 217 Piso 217 2345-904 Oeiras,1990-07-18
57018309830,520507524,Paciente 218,900234673,Rua 218 Piso 218 2446-307 Cascais,1979-12-02
08217128830,244643157,Paciente 219,934787139,Rua 219 Piso 219 9860-468 Sintra,2018-01-21
28058459901,620298585,Paciente 220,904437211,Rua 220 Piso 220 3560-585 Amadora,2022-03-14
48175358561,008697776,Paciente 221,949131737,Rua 221 Piso 221 8531-536 Lisboa,1911-07-18
94188845807,154754923,Paciente 222,949043326,Rua 222 Piso 222 6704-230 Oeiras,1968-02-11
78534752830,656563022,Paciente 223,954414287,Rua 223 Piso 223 0874-560 Cascais,2015-07-26
45377965658,545820772,Paciente 224,932559619,Rua 224 Piso 224 9521-847 Sintra,1972-10-12
56842906788,582133271,Paciente 225,912153518,Rua 225 Piso 225 3518-933 Amadora,1994-12-08
47516082197,598717122,Paciente 226,987215629,Rua 226 Piso 226 2843-894 Lisboa,1939-02-18
70061868050,356443939,Paciente 227,974592513,Rua 227 Piso 227 6794-180 Oeiras,1969-12-23
40262952682,267493902,Paciente 228,997931355,Rua 228 Piso 228 0777-397 Cascais,1956-09-27
61094283795,570822354,Paciente 229,987428356,Rua 229 Piso 229 5701-274 Sintra,1923-02-03
18618881072,785816662,Paciente 230,941920200,Rua 230 Piso 230 1165-466 Amadora,1945-10-23
51209906468,179564945,Paciente 231,954127030,Rua 231 Piso 231 9008-620 Lisboa,1992-09-08
14883749593,302900173,Paciente 232,969451969,Rua 232 Piso 232 0968-606 Oeiras,1935-11-08
33066929322,986452662,Paciente 233,952973497,Rua 233 Piso 233 1383-975 Cascais,1989-06-14
95528776621,327047935,Paciente 234,977775020,Rua 234 Piso 234 6503-315 Sintra,2016-11-24
30155981252,419491396,Paciente 235,953850678,Rua 235 Piso 235 2912-115 Amadora,1913-03-19
68616949741,408558157,Paciente 236,939776776,Rua 236 Piso 236 1601-970 Lisboa,1952-12-17
06098141277,779978383,Paciente 237,965918424,Rua 237 Piso 237 0955-249 Oeiras,1924-02-28
33451063335,229383102,Paciente 238,994986117,Rua 238 Piso 238 2445-279 Cascais,1931-08-24
13117373418,431890291,Paciente 239,958496951,Rua 239 Piso 239 2753-086 Sintra,1998-08-21
86477762180,115547713,Paciente 240,976249868,Rua 240 Piso 240 6553-745 Amadora,2004-08-25
14841670618,697512796,Paciente 241,939551355,Rua 241 Piso 241 3003-988 Lisboa,1952-05-14
51999068366,183096282,Paciente 242,986314501,Rua 242 Piso 242 5140-688 Oeiras,1983-06-11
77828216288,294403092,Paciente 243,978026266,Rua 243 Piso 243 6104-912 Cascais,1912-09-12
63300288952,414213083,Paciente 244,991508429,Rua 244 Piso 244 2824-734 Sintra,1929-01-02
47327895998,815668030,Paciente 245,905519655,Rua 245 Piso 245 0411-025 Amadora,1993-03-17
94068594168,985579593,Paciente 246,953588932,Rua 246 Piso 246 4576-061 Lisboa,1952-10-26
14212442720,005688568,Paciente 247,922048548,Rua 247 Piso 247 1077-860 Oeiras,1908-10-18
44043106962,578436575,Paciente 248,987961462,Rua 248 Piso 248 3770-839 Cascais,1983-03-18
25311977145,518524594,Paciente 249,912376414,Rua 249 Piso 249 6568-195 Sintra,1952-02-18
01582687184,891974710,Paciente 250,950353514,Rua 250 Piso 250 1027-772 Amadora,1941-10-28
41554362419,902173214,Paciente 251,947293807,Rua 251 Piso 251 8389-017 Lisboa,1953-05-13
81406135336,097416051,Paciente 252,988038035,Rua 252 Piso 252 9205-573 Oeiras,1961-08-19
05255248704,889341119,Paciente 253,961082110,Rua 253 Piso 253 0552-779 Cascais,1954-01-01
15225273373,859287952,Paciente 254,938278660,Rua 254 Piso 254 2740-351 Sintra,1906-01-16
69346195550,207391001,Paciente 255,955741525,Rua 255 Piso 255 2847-290 Amadora,2018-09-22
79723770178,247968583,Paciente 256,935943169,Rua 256 Piso 256 1595-972 Lisboa,1990-05-19
26839411554,105158080,Paciente 257,932986783,Rua 257 Piso 257 5244-656 Oeiras,1913-11-21
29398848672,713405483,Paciente 258,939174460,Rua 258 Piso 258 1405-276 Cascais,2008-04-10
76766671686,998589825,Paciente 259,924996725,Rua 259 Piso 259 5648-132 Sintra,2022-06-07
71614348412,392862614,Paciente 260,915918396,Rua 260 Piso 260 6704-656 Amadora,1981-11-13
15046279306,225282161,Paciente 261,976123897,Rua 261 Piso 261 2921-408 Lisboa,1990-12-07
12957304632,872447556,Paciente 262,920638968,Rua 262 Piso 262 0877-304 Oeiras,2015-09-18
79577004058,028062689,Paciente 263,969879544,Rua 263 Piso 263 8293-958 Cascais,1928-06-19
91015997364,051607534,Paciente 264,907827836,Rua 264 Piso 264 9825-097 Sintra,1969-06-18
16944559791,664040777,Paciente 265,973499812,Rua 265 Piso 265 4346-815 Amadora,1941-08-21
39791531714,371605005,Paciente 266,972800135,Rua 266 Piso 266 2640-703 Lisboa,1997-07-05
84719620518,010105886,Paciente 267,941521665,Rua 267 Piso 267 1343-507 Oeiras,1914-03-24
84091290398,032858637,Paciente 268,982156728,Rua 268 Piso 268 4368-379 Cascais,1948-06-23
77013632518,975677412,Paciente 269,905717452,Rua 269 Piso 269 0984-054 Sintra,1915-07-18
08027562466,889732803,Paciente 270,954590129,Rua 270 Piso 270 6775-855 Amadora,1942-02-02
16902967545,334064682,Paciente 271,904855158,Rua 271 Piso 271 0639-425 Lisboa,1994-06-07
34519863213,936888497,Paciente 272,993189703,Rua 272 Piso 272 7048-719 Oeiras,2001-11-07
00053481880,428780618,Paciente 273,930304804,Rua 273 Piso 273 3879-396 Cascais,1964-11-04
51796232152,078687130,Paciente 274,927527286,Rua 274 Piso 274 1884-384 Sintra,1985-07-13
17838296807,032147792,Paciente 275,900219049,Rua 275 Piso 275 8322-627 Amadora,1922-03-21
87267791314,882263692,Paciente 276,907468520,Rua 276 Piso 276 1861-865 Lisboa,1962-03-16
41577996459,697748786,Paciente 277,905321704,Rua 277 Piso 277 0496-513 Oeiras,1987-10-12
67078291329,503601339,Paciente 278,952515150,Rua 278 Piso 278 6978-710 Cascais,1983-09-03
43588399618,627073359,Paciente 279,952437019,Rua 279 Piso 279 5960-927 Sintra,2011-03-13
58383183076,860410345,Paciente 280,938988699,Rua 280 Piso 280 7324-902 Amadora,1968-10-06
59180456553,779099786,Paciente 281,949686028,Rua 281 Piso 281 9203-369 Lisboa,1918-04-07
92504727534,730172722,Paciente 282,973129656,Rua 282 Piso 282 0148-027 Oeiras,1915-08-21
59293095008,171005454,Paciente 283,944396683,Rua 283 Piso 283 3408-934 Cascais,1980-10-08
